CUI	Uniprot_Name	Uniprot_id	Gene_name	EnsembleGeneId	TTD_id
C0812300	MAFG_HUMAN	O15525	MAFG	ENSG00000197063	null
C2681196	CB070_HUMAN	A6NJV1	FAM166C	ENSG00000173557	null
C1421455	VLDLR_HUMAN	P98155	VLDLR	ENSG00000147852	null
C1414408	ENPP2_HUMAN	Q13822	ENPP2	ENSG00000136960	T63512
C1539900	SV421_HUMAN	Q4FZB7	KMT5B	ENSG00000110066	T05164
C1416773	LAIR2_HUMAN	Q6ISS4	LAIR2	ENSG00000167618	null
C1422997	OR4D5_HUMAN	Q8NGN0	OR4D5	ENSG00000171014	null
C1423897	NAV2_HUMAN	Q8IVL1	NAV2	ENSG00000166833	null
C1423549	BOP1_HUMAN	Q14137	BOP1	ENSG00000261236	null
C1825602	INSC_HUMAN	Q1MX18	INSC	ENSG00000188487	null
C1538414	CSC10_HUMAN	Q5T4H9	null	ENSG00000204682	null
C1420133	SO2B1_HUMAN	O94956	SLCO2B1	ENSG00000137491	T34064
C1332073	ARK72_HUMAN	O43488	AKR7A2	ENSG00000053371	null
C1414067	DLGP1_HUMAN	O14490	DLGAP1	ENSG00000170579	null
C1414531	FANCE_HUMAN	Q9HB96	FANCE	ENSG00000112039	null
C1423825	NFS1_HUMAN	Q9Y697	NFS1	ENSG00000244005	null
C1826902	MA7D1_HUMAN	Q3KQU3	MAP7D1	ENSG00000116871	null
C1413266	LRBA_HUMAN	P50851	LRBA	ENSG00000198589	null
C1428057	K2026_HUMAN	Q5HYC2	KIAA2026	ENSG00000183354	null
C1425085	SYFB_HUMAN	Q9NSD9	FARSB	ENSG00000116120	null
C1427541	ABHD5_HUMAN	Q8WTS1	ABHD5	ENSG00000011198	null
C2239895	RN181_HUMAN	Q9P0P0	RNF181	ENSG00000168894	null
C2681330	CC154_HUMAN	A6NI56	null	ENSG00000197599	null
C1413623	COR1B_HUMAN	Q9BR76	CORO1B	ENSG00000172725	null
C1426194	PANK4_HUMAN	Q9NVE7	PANK4	ENSG00000157881	null
C1428556	ZN574_HUMAN	Q6ZN55	ZNF574	ENSG00000105732	null
C1335278	PTN_HUMAN	P21246	PTN	ENSG00000105894	T49522
C3540116	TM258_HUMAN	P61165	TMEM258	ENSG00000134825	null
C1539487	FXL20_HUMAN	Q96IG2	FBXL20	ENSG00000108306	null
C1825339	GCNT4_HUMAN	Q9P109	GCNT4	ENSG00000176928	null
C1412511	ARF6_HUMAN	P62330	ARF6	ENSG00000165527	null
C1428340	ATLA2_HUMAN	Q8NHH9	ATL2	ENSG00000119787	null
C1826260	MMAC_HUMAN	Q9Y4U1	MMACHC	ENSG00000132763	null
C1824710	CEP57_HUMAN	Q86XR8	CEP57	ENSG00000166037	null
C2239891	LR16C_HUMAN	Q6F5E8	CARMIL2	ENSG00000159753	null
C1420624	TCEA2_HUMAN	Q15560	TCEA2	ENSG00000171703	null
C1415680	HXC8_HUMAN	P31273	HOXC8	ENSG00000037965	null
C1415146	GNAO_HUMAN	P09471	GNAO1	ENSG00000087258	null
C1825902	LRC57_HUMAN	Q8N9N7	LRRC57	ENSG00000180979	null
C1824647	CC120_HUMAN	Q96HB5	CCDC120	ENSG00000147144	null
C1825427	GTD2B_HUMAN	Q6EKJ0	GTF2IRD2B	ENSG00000174428	null
C1428140	ZN503_HUMAN	Q96F45	ZNF503	ENSG00000165655	null
C1414309	CELR2_HUMAN	Q9HCU4	CELSR2	ENSG00000143126	null
C1823873	XKR6_HUMAN	Q5GH73	XKR6	ENSG00000171044	null
C1428456	SGSM3_HUMAN	Q96HU1	SGSM3	ENSG00000100359	null
C1413416	CHST3_HUMAN	Q7LGC8	CHST3	ENSG00000122863	null
C1413156	CBX1_HUMAN	P83916	CBX1	ENSG00000108468	null
C1415757	HS71L_HUMAN	P34931	HSPA1L	ENSG00000204390	null
C1426777	GPT2L_HUMAN	Q9NWQ4	GPATCH2L	ENSG00000089916	null
C1423480	OR2W5_HUMAN	A6NFC9	null	ENSG00000203664	null
C1412199	ADA30_HUMAN	Q9UKF2	ADAM30	ENSG00000134249	T87381
C1425668	SYT6_HUMAN	Q5T7P8	SYT6	ENSG00000134207	null
C1425332	GCP6_HUMAN	Q96RT7	TUBGCP6	ENSG00000128159	null
C1825546	ENPL_HUMAN	P14625	HSP90B1	ENSG00000166598	T81311
C1538205	ZN626_HUMAN	Q68DY1	ZNF626	ENSG00000188171	null
C1825262	AMER2_HUMAN	Q8N7J2	AMER2	ENSG00000165566	null
C1425421	RB40C_HUMAN	Q96S21	RAB40C	ENSG00000197562	null
C1426578	RDH13_HUMAN	Q8NBN7	RDH13	ENSG00000160439	null
C1424244	CAR11_HUMAN	Q9BXL7	CARD11	ENSG00000198286	null
C0376622	MDR1_HUMAN	P08183	ABCB1	ENSG00000085563	T25258
C1425455	TIGD4_HUMAN	Q8IY51	TIGD4	ENSG00000169989	null
C1426147	TPPP2_HUMAN	P59282	TPPP2	ENSG00000179636	null
C1421712	ZN223_HUMAN	Q9UK11	ZNF223	ENSG00000178386	null
C1539754	SPA12_HUMAN	Q8IW75	SERPINA12	ENSG00000165953	null
C1413917	ACBP_HUMAN	P07108	DBI	ENSG00000155368	null
C1366571	IL8_HUMAN	P10145	CXCL8	ENSG00000169429	T22658
C1427641	SAFB2_HUMAN	Q14151	SAFB2	ENSG00000130254	null
C1427534	FSTL4_HUMAN	Q6MZW2	FSTL4	ENSG00000053108	null
C0919455	RAD_HUMAN	P55042	RRAD	ENSG00000166592	null
C2681305	OGFD3_HUMAN	Q6PK18	OGFOD3	ENSG00000181396	null
C1428973	SCAM4_HUMAN	Q969E2	SCAMP4	ENSG00000227500	null
C1418605	PKHD1_HUMAN	P08F94	PKHD1	ENSG00000170927	null
C1823554	TBB4B_HUMAN	P68371	TUBB4B	ENSG00000188229	null
C2239292	ADAT3_HUMAN	Q96EY9	ADAT3	ENSG00000213638	null
C1538736	PSD3_HUMAN	Q9NYI0	PSD3	ENSG00000156011	null
C1414888	FZD5_HUMAN	Q13467	FZD5	ENSG00000163251	null
C3541686	LTOR4_HUMAN	Q0VGL1	LAMTOR4	ENSG00000188186	null
C1425436	KCNG3_HUMAN	Q8TAE7	KCNG3	ENSG00000171126	null
C1413800	CTND1_HUMAN	O60716	CTNND1	ENSG00000198561	null
C1416502	ITB6_HUMAN	P18564	ITGB6	ENSG00000115221	T23178
C1426398	ASB17_HUMAN	Q8WXJ9	ASB17	ENSG00000154007	null
C1424862	PASK_HUMAN	Q96RG2	PASK	ENSG00000115687	T37371
C3471437	PPR35_HUMAN	Q8TAP8	PPP1R35	ENSG00000160813	null
C1425412	CLTR2_HUMAN	Q9NS75	CYSLTR2	ENSG00000152207	T74238
C1823465	TOIP2_HUMAN	Q8NFQ8,Q9H496	TOR1AIP2	ENSG00000169905	null
C1418643	PLEC_HUMAN	Q15149	PLEC	ENSG00000178209	null
C1414178	KTHY_HUMAN	P23919	DTYMK	ENSG00000168393	null
C2751072	TEN1L_HUMAN	Q86WV5	TEN1	ENSG00000257949	null
C1539136	CRBN_HUMAN	Q96SW2	CRBN	ENSG00000113851	T27861
C1417035	SYMC_HUMAN	P56192	MARS1	ENSG00000166986	null
C1421031	A0A584_HUMAN	A0A584	null	ENSG00000241657	null
C1422195	B2L12_HUMAN	Q9HB09	BCL2L12	ENSG00000126453	null
C1539579	GT252_HUMAN	Q8IYK4	COLGALT2	ENSG00000198756	null
C1421450	EZRI_HUMAN	P15311	EZR	ENSG00000092820	T96256
C1539100	CLC5A_HUMAN	Q9NY25	CLEC5A	ENSG00000258227	null
C1423581	CABYR_HUMAN	O75952	CABYR	ENSG00000154040	null
C1428162	S35F3_HUMAN	Q8IY50	SLC35F3	ENSG00000183780	null
C1825973	MET2A_HUMAN	Q96IZ6	METTL2A	ENSG00000087995	null
C1826735	HACD3_HUMAN	Q9P035	HACD3	ENSG00000074696	null
C1428715	CJ082_HUMAN	Q8WW14	C10orf82	ENSG00000165863	null
C1414963	GAMT_HUMAN	Q14353	GAMT	ENSG00000130005	null
C1418573	P3C2G_HUMAN	O75747	PIK3C2G	ENSG00000139144	null
C1824646	CC117_HUMAN	Q8IWD4	CCDC117	ENSG00000159873	null
C1425781	KREM2_HUMAN	Q8NCW0	KREMEN2	ENSG00000131650	null
C1420652	TCO1_HUMAN	P20061	TCN1	ENSG00000134827	null
C1538172	ZFYV9_HUMAN	O95405	ZFYVE9	ENSG00000157077	null
C1335259	PRI1_HUMAN	P49642	PRIM1	ENSG00000198056	null
C1415176	GOGA4_HUMAN	Q13439	GOLGA4	ENSG00000144674	null
C1425728	CCNB3_HUMAN	Q8WWL7	CCNB3	ENSG00000147082	null
C1538184	ZN346_HUMAN	Q9UL40	ZNF346	ENSG00000113761	null
C1414196	DUX3_HUMAN	Q96PT4	null	null	null
C1539190	HDX_HUMAN	Q7Z353	HDX	ENSG00000165259	null
C1825937	MAGD4_HUMAN	Q96JG8	null	ENSG00000187243	null
C1414357	IF4G2_HUMAN	P78344	EIF4G2	ENSG00000110321	null
C1826745	PXDN_HUMAN	Q92626	PXDN	ENSG00000130508	null
C2239405	S31A6_HUMAN	Q5VVP1	SPATA31A6	ENSG00000185775	null
C2239342	DDX60_HUMAN	Q8IY21	DDX60	ENSG00000137628	null
C1423986	OSER1_HUMAN	Q9NX31	OSER1	ENSG00000132823	null
C1823167	SYT17_HUMAN	Q9BSW7	SYT17	ENSG00000103528	null
C2240181	WSCD2_HUMAN	Q2TBF2	WSCD2	ENSG00000075035	null
C1415381	GRAH_HUMAN	P20718	GZMH	ENSG00000100450	null
C1412587	ASNA_HUMAN	O43681	GET3	ENSG00000198356	null
C1425961	TRI52_HUMAN	Q96A61	TRIM52	ENSG00000183718	null
C1414414	ENTP3_HUMAN	O75355	ENTPD3	ENSG00000168032	null
C2681201	CB076_HUMAN	Q3KRA6	C2orf76	ENSG00000186132	null
C1413625	COR2A_HUMAN	Q92828	CORO2A	ENSG00000106789	null
C1428992	WDR36_HUMAN	Q8NI36	WDR36	ENSG00000134987	null
C1539212	CP4V2_HUMAN	Q6ZWL3	CYP4V2	ENSG00000145476	null
C1540020	SHSA2_HUMAN	Q6UWI4	SHISA2	ENSG00000180730	null
C1419149	PEX2_HUMAN	P28328	PEX2	ENSG00000164751	null
C1427775	ZCHC2_HUMAN	Q9C0B9	ZCCHC2	ENSG00000141664	null
C1420027	SH3G3_HUMAN	Q99963	SH3GL3	ENSG00000140600	null
C1824568	TACO1_HUMAN	Q9BSH4	TACO1	ENSG00000136463	null
C1823850	WDR90_HUMAN	Q96KV7	WDR90	ENSG00000161996	null
C1456795	SAMP_HUMAN	P02743	APCS	ENSG00000132703	T37742
C1426480	EMSA1_HUMAN	Q6PJG2	MIDEAS	ENSG00000156030	null
C1420432	SSRP1_HUMAN	Q08945	SSRP1	ENSG00000149136	T88322
C1425024	POPD2_HUMAN	Q9HBU9	POPDC2	ENSG00000121577	null
C1539814	SPC24_HUMAN	Q8NBT2	SPC24	ENSG00000161888	null
C1412401	ANGL3_HUMAN	Q9Y5C1	ANGPTL3	ENSG00000132855	T53139,T88697
C1423650	TNKS2_HUMAN	Q9H2K2	TNKS2	ENSG00000107854	T38087
C1424666	DCTN6_HUMAN	O00399	DCTN6	ENSG00000104671	null
C2829170	CLD25_HUMAN	C9JDP6	CLDN25	ENSG00000228607	null
C1537597	LRC10_HUMAN	Q5BKY1	LRRC10	ENSG00000198812	null
C1825805	LRAD2_HUMAN	Q5SZI1	LDLRAD2	ENSG00000187942	null
C1414997	GATM_HUMAN	P50440	GATM	ENSG00000171766	null
C1413306	CEAM1_HUMAN	P13688	CEACAM1	ENSG00000079385	T82105
C1418634	PLCB4_HUMAN	Q15147	PLCB4	ENSG00000101333	null
C1833235	AIMP2_HUMAN	Q13155	AIMP2	ENSG00000106305	T98569
C1412715	B3GT5_HUMAN	Q9Y2C3	B3GALT5	ENSG00000183778	null
C1427423	URFB1_HUMAN	Q6BDS2	UHRF1BP1	ENSG00000065060	null
C1425022	PIWL2_HUMAN	Q8TC59	PIWIL2	ENSG00000197181	null
C1412810	SEC20_HUMAN	Q12981	BNIP1	ENSG00000113734	null
C1420171	S29A1_HUMAN	Q99808	SLC29A1	ENSG00000112759	T13491
C1415484	HBE_HUMAN	P02100	HBE1	ENSG00000213931	null
C1416445	I5P2_HUMAN	P32019	INPP5B	ENSG00000204084	null
C1332829	CP2C9_HUMAN	P11712	CYP2C9	ENSG00000138109	T19244
C1415277	GPX3_HUMAN	P22352	GPX3	ENSG00000211445	null
C1413570	COBA1_HUMAN	P12107	COL11A1	ENSG00000060718	null
C1428228	CACL1_HUMAN	Q86Y37	CACUL1	ENSG00000151893	null
C1538388	ZCH24_HUMAN	Q8N2G6	ZCCHC24	ENSG00000165424	null
C3470827	CF218_HUMAN	Q8N0U6	null	ENSG00000183674	null
C2239485	GDF5O_HUMAN	Q5U4N7	null	ENSG00000204183	null
C1537668	MALD3_HUMAN	Q96A59	MARVELD3	ENSG00000140832	null
C1826401	NGRN_HUMAN	Q9NPE2	NGRN	ENSG00000182768	null
C1415142	GNAI1_HUMAN	P63096	GNAI1	ENSG00000127955	null
C1425905	KR192_HUMAN	Q3LHN2	KRTAP19-2	ENSG00000186965	null
C1415194	GPC2_HUMAN	Q8N158	GPC2	ENSG00000213420	null
C1367449	BCL10_HUMAN	O95999	BCL10	ENSG00000142867	null
C1415928	IFRD2_HUMAN	Q12894	IFRD2	ENSG00000214706	null
C2681172	ZSA5B_HUMAN	A6NJL1	ZSCAN5B	ENSG00000197213	null
C1413307	CEAM3_HUMAN	P40198	CEACAM3	ENSG00000170956	T21890
C1417636	NDUB4_HUMAN	O95168	NDUFB4	ENSG00000065518	null
C1424860	CENPH_HUMAN	Q9H3R5	CENPH	ENSG00000153044	null
C1418846	PP2BB_HUMAN	P16298	PPP3CB	ENSG00000107758	null
C1538466	CIDEC_HUMAN	Q96AQ7	CIDEC	ENSG00000187288	null
C1826840	RN187_HUMAN	Q5TA31	RNF187	ENSG00000168159	null
C1537409	IQCA1_HUMAN	Q86XH1	IQCA1	ENSG00000132321	null
C3148435	HMN4_HUMAN	P0CJ71	MTRNR2L4	ENSG00000232196	null
C1419283	GRP1_HUMAN	O95267	RASGRP1	ENSG00000172575	null
C1824620	CCD93_HUMAN	Q567U6	CCDC93	ENSG00000125633	null
C1825063	ERIC1_HUMAN	Q86X53	ERICH1	ENSG00000104714	null
C1418608	IPKG_HUMAN	Q9Y2B9	PKIG	ENSG00000168734	null
C1538681	PLOD1_HUMAN	Q02809	PLOD1	ENSG00000083444	T89065
C1538044	NBEL1_HUMAN	Q6ZS30	NBEAL1	ENSG00000144426	null
C1825952	MCHR1_HUMAN	Q99705	MCHR1	ENSG00000128285	T09572
C1823598	UN45A_HUMAN	Q9H3U1	UNC45A	ENSG00000140553	null
C1414635	FLNA_HUMAN	P21333	FLNA	ENSG00000196924	T66161
C1417127	MFAP2_HUMAN	P55001	MFAP2	ENSG00000117122	null
C1425596	PG12B_HUMAN	Q9BX93	PLA2G12B	ENSG00000138308	null
C2828633	RHG39_HUMAN	Q9C0H5	ARHGAP39	ENSG00000147799	null
C1419036	PSMD5_HUMAN	Q16401	PSMD5	ENSG00000095261	null
C1415245	GPR55_HUMAN	Q9Y2T6	GPR55	ENSG00000135898	T87670
C1538287	AN30A_HUMAN	Q9BXX3	ANKRD30A	ENSG00000148513	null
C1420025	SH3G1_HUMAN	Q99961	SH3GL1	ENSG00000141985	T93263
C1419114	PTPRD_HUMAN	P23468	PTPRD	ENSG00000153707	null
C1539211	CP4AM_HUMAN	Q5TCH4	CYP4A22	ENSG00000162365	null
C1823721	CA101_HUMAN	Q5SY80	CATSPERE	ENSG00000179397	null
C1426845	NPT2C_HUMAN	Q8N130	SLC34A3	ENSG00000198569	null
C1425857	T2R42_HUMAN	Q7RTR8	TAS2R42	ENSG00000186136	null
C1420786	TYB10_HUMAN	P63313	TMSB10	ENSG00000034510	null
C1826821	R9BP_HUMAN	Q6ZS82	RGS9BP	ENSG00000186326	null
C1426255	O2T10_HUMAN	Q8NGZ9	OR2T10	ENSG00000184022	null
C1425667	TBA4B_HUMAN	Q9H853	TUBA4B	ENSG00000243910	null
C1419280	NGAP_HUMAN	Q9UJF2	RASAL2	ENSG00000075391	null
C1823120	SPSB4_HUMAN	Q96A44	SPSB4	ENSG00000175093	null
C1412347	ALDOB_HUMAN	P05062	ALDOB	ENSG00000136872	null
C1419782	S10AA_HUMAN	P60903	S100A10	ENSG00000197747	null
C1419747	KS6A6_HUMAN	Q9UK32	RPS6KA6	ENSG00000072133	T95878
C1424612	HELZ_HUMAN	P42694	HELZ	ENSG00000198265	null
C1825915	LSMD1_HUMAN	Q9BRA0	NAA38	ENSG00000183011	null
C1417599	SNAA_HUMAN	P54920	NAPA	ENSG00000105402	null
C1423393	OR8H3_HUMAN	Q8N146	OR8H3	ENSG00000181761	null
C1428751	G6PC2_HUMAN	Q9NQR9	G6PC2	ENSG00000152254	T79726
C1414472	ETFB_HUMAN	P38117	ETFB	ENSG00000105379	null
C2680375	SH2D7_HUMAN	A6NKC9	SH2D7	ENSG00000183476	null
C1823140	STX2_HUMAN	P32856	STX2	ENSG00000111450	null
C1420820	TNFL8_HUMAN	P32971	TNFSF8	ENSG00000106952	null
C2239563	K1755_HUMAN	Q5JYT7	KIAA1755	ENSG00000149633	null
C1823602	QCR8_HUMAN	O14949	UQCRQ	ENSG00000164405	null
C2240043	SPNS1_HUMAN	Q9H2V7	SPNS1	ENSG00000169682	null
C1538783	RBP10_HUMAN	Q6VN20	RANBP10	ENSG00000141084	null
C2681640	LCN15_HUMAN	Q6UWW0	LCN15	ENSG00000177984	null
C1826766	RPGP1_HUMAN	P47736	RAP1GAP	ENSG00000076864	null
C3470813	A2012_HUMAN	Q8NF67	null	null	null
C1426289	OR6C4_HUMAN	Q8NGE1	OR6C4	ENSG00000179626	null
C1825710	KI2LB_HUMAN	Q8NHK3	null	null	null
C1823601	UPP_HUMAN	Q96BW1	UPRT	ENSG00000094841	null
C1824729	CFAD_HUMAN	P00746	CFD	ENSG00000197766	T66383
C1422685	RM21_HUMAN	Q7Z2W9	MRPL21	ENSG00000197345	null
C1825487	A2ML1_HUMAN	A8K2U0	A2ML1	ENSG00000166535	null
C1412761	B2LA1_HUMAN	Q16548	BCL2A1	ENSG00000140379	T12797
C1420621	TELT_HUMAN	O15273	TCAP	ENSG00000173991	null
C1539514	FCRL4_HUMAN	Q96PJ5	FCRL4	ENSG00000163518	null
C1418854	PPT1_HUMAN	P50897	PPT1	ENSG00000131238	T97740
C1420185	NPT2A_HUMAN	Q06495	SLC34A1	ENSG00000131183	null
C1422418	RPC10_HUMAN	Q9Y2Y1	POLR3K	ENSG00000161980	null
C1823538	TTC33_HUMAN	Q6PID6	TTC33	ENSG00000113638	null
C1425060	CRIP3_HUMAN	Q6Q6R5	CRIP3	ENSG00000146215	null
C1417811	ANPRC_HUMAN	P17342	NPR3	ENSG00000113389	T92963
C1425110	GP108_HUMAN	Q9NPR9	GPR108	ENSG00000125734	null
C1420667	TDGF1_HUMAN	P13385	TDGF1	ENSG00000241186	T47864
C2681929	ENASE_HUMAN	Q8NFI3	ENGASE	ENSG00000167280	null
C2678596	ANKL2_HUMAN	Q86XL3	ANKLE2	ENSG00000176915	null
C1537400	IFT1B_HUMAN	Q5T764	IFIT1B	ENSG00000204010	null
C1419848	SCEL_HUMAN	O95171	SCEL	ENSG00000136155	null
C1823325	CSCL1_HUMAN	O94886	TMEM63A	ENSG00000196187	null
C1537634	LYZL6_HUMAN	O75951	LYZL6	ENSG00000275722	null
C1540300	CC14C_HUMAN	A4D256	CDC14C	ENSG00000218305	null
C1335191	PAWR_HUMAN	Q96IZ0	PAWR	ENSG00000177425	T00496
C1335192	PAX3_HUMAN	P23760	PAX3	ENSG00000135903	null
C1422857	O51B2_HUMAN	Q9Y5P1	OR51B2	ENSG00000279012	null
C1333705	GRAP_HUMAN	Q13588	GRAP	ENSG00000154016	null
C1332740	CDON_HUMAN	Q4KMG0	CDON	ENSG00000064309	null
C1416651	KI2S5_HUMAN	Q14953	null	null	null
C1539968	TI23B_HUMAN	Q5SRD1	null	ENSG00000204152	null
C1825022	COE1_HUMAN	Q9UH73	EBF1	ENSG00000164330	null
C1423133	OR2L5_HUMAN	Q8NG80	OR2L5	ENSG00000197454	null
C1416590	KCNJ9_HUMAN	Q92806	KCNJ9	ENSG00000162728	T53186
C1414194	DUX1_HUMAN	O43812	null	null	null
C1823258	T11L2_HUMAN	Q8N4U5	TCP11L2	ENSG00000166046	null
C1423227	O10A5_HUMAN	Q9H207	OR10A5	ENSG00000166363	null
C1538483	NPCR1_HUMAN	Q9BY65	null	null	null
C1427309	TPC3L_HUMAN	Q5T215	TRAPPC3L	ENSG00000173626	null
C1412749	BBS4_HUMAN	Q96RK4	BBS4	ENSG00000140463	null
C1414224	E2F3_HUMAN	O00716	E2F3	ENSG00000112242	T28343
C1538798	RBY1D_HUMAN	P0C7P1	RBMY1D	ENSG00000244395	null
C1418969	TSSP_HUMAN	Q9NQE7	PRSS16	ENSG00000112812	null
C1823860	WIPI2_HUMAN	Q9Y4P8	WIPI2	ENSG00000157954	null
C1538203	ZN624_HUMAN	Q9P2J8	ZNF624	ENSG00000197566	null
C1420700	TFEC_HUMAN	O14948	TFEC	ENSG00000105967	null
C3541493	NTM2A_HUMAN	Q8IVF1	NUTM2A	ENSG00000184923	null
C1539084	CLD23_HUMAN	Q96B33	CLDN23	ENSG00000253958	null
C1822695	SETX_HUMAN	Q7Z333	SETX	ENSG00000107290	null
C1823311	TM50B_HUMAN	P56557	TMEM50B	ENSG00000142188	null
C1823242	TBCD9_HUMAN	Q6ZT07	TBC1D9	ENSG00000109436	null
C1416988	MAK_HUMAN	P20794	MAK	ENSG00000111837	null
C1416499	CENPR_HUMAN	Q13352	ITGB3BP	ENSG00000142856	null
C1823435	T170A_HUMAN	Q8WVE7	TMEM170A	ENSG00000166822	null
C1824070	Z804B_HUMAN	A4D1E1	ZNF804B	ENSG00000182348	null
C1428190	MAMC2_HUMAN	Q7Z304	MAMDC2	ENSG00000165072	null
C1422076	FBX2_HUMAN	Q9UK22	FBXO2	ENSG00000116661	null
C1424777	SNAPN_HUMAN	O95295	SNAPIN	ENSG00000143553	null
C1427537	SLAF6_HUMAN	Q96DU3	SLAMF6	ENSG00000162739	T54460
C1332793	CSF3_HUMAN	P09919	CSF3	ENSG00000108342	T19615
C1413426	CIRBP_HUMAN	Q14011	CIRBP	ENSG00000099622	null
C1412793	BHE40_HUMAN	O14503	BHLHE40	ENSG00000134107	null
C1418587	PIP_HUMAN	P12273	PIP	ENSG00000159763	null
C1825961	MEGF6_HUMAN	O75095	MEGF6	ENSG00000162591	null
C3470790	A0A096LP01_HUMAN	A0A096LP01	SMIM26	ENSG00000232388	null
C1415211	GPR18_HUMAN	Q14330	GPR18	ENSG00000125245	T72267
C1540124	TBAL3_HUMAN	A6NHL2	TUBAL3	ENSG00000178462	null
C1415182	AATM_HUMAN	P00505	GOT2	ENSG00000125166	null
C1418533	KPB2_HUMAN	P46019	PHKA2	ENSG00000044446	null
C1419271	RAPSN_HUMAN	Q13702	RAPSN	ENSG00000165917	null
C1539749	SEPT7_HUMAN	Q16181	SEPTIN7	ENSG00000122545	null
C1425435	RENR_HUMAN	O75787	ATP6AP2	ENSG00000182220	null
C1823949	ZFP41_HUMAN	Q8N8Y5	ZFP41	ENSG00000181638	null
C1418754	PON1_HUMAN	P27169	PON1	ENSG00000005421	T34562
C1826645	POMP_HUMAN	Q9Y244	POMP	ENSG00000132963	null
C1412747	BBS2_HUMAN	Q9BXC9	BBS2	ENSG00000125124	null
C1412067	ABCA8_HUMAN	O94911	ABCA8	ENSG00000141338	null
C1539650	HDGL1_HUMAN	Q5TGJ6	HDGFL1	ENSG00000112273	null
C1538185	ZN383_HUMAN	Q8NA42	ZNF383	ENSG00000188283	null
C1823831	TBC31_HUMAN	Q96DN5	TBC1D31	ENSG00000156787	null
C1824035	ZN750_HUMAN	Q32MQ0	ZNF750	ENSG00000141579	null
C1824565	CEP83_HUMAN	Q9Y592	CEP83	ENSG00000173588	null
C1419088	PTOV1_HUMAN	Q86YD1	PTOV1	ENSG00000104960	null
C1422211	AT12A_HUMAN	P54707	ATP12A	ENSG00000075673	null
C1421941	KIF4A_HUMAN	O95239	KIF4A	ENSG00000090889	null
C1412099	BGAT_HUMAN	P16442	null	ENSG00000175164	null
C1413060	CAC1F_HUMAN	O60840	CACNA1F	ENSG00000102001	T99333
C1826947	RSPRY_HUMAN	Q96DX4	RSPRY1	ENSG00000159579	null
C1413593	CO8A1_HUMAN	P27658	COL8A1	ENSG00000144810	null
C1418001	OR1J2_HUMAN	Q8NGS2	OR1J2	ENSG00000197233	null
C1539609	GP173_HUMAN	Q9NS66	GPR173	ENSG00000184194	null
C1413714	DPYL1_HUMAN	Q14194	CRMP1	ENSG00000072832	null
C1540211	ATN1_HUMAN	P54259	ATN1	ENSG00000111676	null
C1428219	ZN501_HUMAN	Q96CX3	ZNF501	ENSG00000186446	null
C1426003	COE3_HUMAN	Q9H4W6	EBF3	ENSG00000108001	null
C1421668	ZNF18_HUMAN	P17022	ZNF18	ENSG00000154957	null
C1423306	O52E6_HUMAN	Q96RD3	OR52E6	ENSG00000205409	null
C1426510	TPPC1_HUMAN	Q9Y5R8	TRAPPC1	ENSG00000170043	null
C1824957	DOK7_HUMAN	Q18PE1	DOK7	ENSG00000175920	null
C1822617	SBSN_HUMAN	Q6UWP8	SBSN	ENSG00000189001	null
C1412330	HEM1_HUMAN	P13196	ALAS1	ENSG00000023330	T86041
C1426030	FIP1_HUMAN	Q6UN15	FIP1L1	ENSG00000145216	null
C1427544	FOXN4_HUMAN	Q96NZ1	FOXN4	ENSG00000139445	null
C2681482	F157A_HUMAN	C9JC47	null	ENSG00000236438	null
C1538253	ZPBP2_HUMAN	Q6X784	ZPBP2	ENSG00000186075	null
C1419257	RAN_HUMAN	P62826	RAN	ENSG00000132341	null
C1825431	GTPBA_HUMAN	A4D1E9	GTPBP10	ENSG00000105793	null
C1538095	POC1A_HUMAN	Q8NBT0	POC1A	ENSG00000164087	null
C1825957	MEA1_HUMAN	Q16626	MEA1	ENSG00000124733	null
C1413808	CTRC_HUMAN	Q99895	CTRC	ENSG00000162438	T10118
C1422078	FBX4_HUMAN	Q9UKT5	FBXO4	ENSG00000151876	null
C1420238	SL9A4_HUMAN	Q6AI14	SLC9A4	ENSG00000180251	null
C1423334	O56B1_HUMAN	Q8NGI3	OR56B1	ENSG00000181023	null
C1332422	BMP10_HUMAN	O95393	BMP10	ENSG00000163217	T19110
C1428756	NUP93_HUMAN	Q8N1F7	NUP93	ENSG00000102900	null
C1334907	NTF3_HUMAN	P20783	NTF3	ENSG00000185652	T32855
C1414670	FOXD1_HUMAN	Q16676	FOXD1	ENSG00000251493	null
C1823426	T161B_HUMAN	Q8NDZ6	TMEM161B	ENSG00000164180	null
C1540305	CDCP1_HUMAN	Q9H5V8	CDCP1	ENSG00000163814	null
C1539478	TNFL6_HUMAN	P48023	FASLG	ENSG00000117560	T64245,T37077
C1333926	DHB2_HUMAN	P37059	HSD17B2	ENSG00000086696	null
C1421211	FCL_HUMAN	Q13630	GFUS	ENSG00000104522	null
C1824234	MRI_HUMAN	Q9BWK5	CYREN	ENSG00000122783	null
C3469731	S22AV_HUMAN	A6NKX4	SLC22A31	ENSG00000259803	null
C1422273	ABHGA_HUMAN	O95870	ABHD16A	ENSG00000204427	null
C1420755	TLE4_HUMAN	Q04727	TLE4	ENSG00000106829	null
C1417932	DCOR_HUMAN	P11926	ODC1	ENSG00000115758	T60366
